Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
7/03/2021 11:30:14 p. m.,"509","24,9","70","899"
7/03/2021 11:31:14 p. m.,"511","24,9","70","899"
7/03/2021 11:32:14 p. m.,"501","24,9","70","899"
7/03/2021 11:33:14 p. m.,"512","24,9","70","899"
7/03/2021 11:34:14 p. m.,"491","24,9","70","899"
7/03/2021 11:35:14 p. m.,"511","24,9","70","899"
7/03/2021 11:36:14 p. m.,"498","24,9","70","900"
7/03/2021 11:37:14 p. m.,"501","24,9","70","899"
7/03/2021 11:38:14 p. m.,"503","24,9","70","899"
7/03/2021 11:39:14 p. m.,"501","24,9","70","900"
7/03/2021 11:40:14 p. m.,"515","25,0","70","899"
7/03/2021 11:41:14 p. m.,"508","24,9","70","899"
7/03/2021 11:42:14 p. m.,"486","24,9","70","899"
7/03/2021 11:43:14 p. m.,"485","24,9","70","899"
7/03/2021 11:44:14 p. m.,"517","24,9","70","899"
7/03/2021 11:45:14 p. m.,"503","24,9","70","899"
7/03/2021 11:46:14 p. m.,"500","24,9","70","900"
7/03/2021 11:47:14 p. m.,"497","24,9","70","900"
7/03/2021 11:48:14 p. m.,"497","24,9","70","900"
7/03/2021 11:49:14 p. m.,"508","24,9","70","900"
7/03/2021 11:50:14 p. m.,"484","24,9","70","900"
7/03/2021 11:51:14 p. m.,"489","24,9","70","900"
7/03/2021 11:52:14 p. m.,"496","24,9","70","900"
7/03/2021 11:53:14 p. m.,"490","24,9","70","900"
7/03/2021 11:54:14 p. m.,"490","24,9","70","900"
7/03/2021 11:55:14 p. m.,"502","24,9","70","900"
7/03/2021 11:56:14 p. m.,"486","24,9","70","900"
7/03/2021 11:57:14 p. m.,"510","24,9","70","900"
7/03/2021 11:58:14 p. m.,"488","24,9","70","899"
7/03/2021 11:59:14 p. m.,"503","24,9","70","900"
8/03/2021 12:00:14 a. m.,"488","24,9","70","900"
8/03/2021 12:01:14 a. m.,"486","24,9","70","900"
8/03/2021 12:02:14 a. m.,"496","24,9","70","900"
8/03/2021 12:03:14 a. m.,"498","24,9","70","900"
8/03/2021 12:04:14 a. m.,"480","24,9","70","900"
8/03/2021 12:05:14 a. m.,"489","24,9","70","899"
8/03/2021 12:06:14 a. m.,"483","24,9","70","900"
8/03/2021 12:07:14 a. m.,"485","24,9","70","900"
8/03/2021 12:08:14 a. m.,"496","24,9","70","900"
8/03/2021 12:09:14 a. m.,"486","24,9","70","900"
8/03/2021 12:10:14 a. m.,"492","24,9","70","899"
8/03/2021 12:11:14 a. m.,"490","24,8","70","899"
8/03/2021 12:12:14 a. m.,"480","24,8","70","899"
8/03/2021 12:13:14 a. m.,"477","24,8","70","899"
8/03/2021 12:14:14 a. m.,"496","24,8","70","899"
8/03/2021 12:15:14 a. m.,"467","24,8","70","899"
8/03/2021 12:16:14 a. m.,"470","24,8","70","899"
8/03/2021 12:17:14 a. m.,"478","24,8","70","900"
8/03/2021 12:18:14 a. m.,"477","24,8","69","899"
8/03/2021 12:19:14 a. m.,"467","24,8","69","899"
8/03/2021 12:20:14 a. m.,"467","24,8","69","899"
8/03/2021 12:21:14 a. m.,"484","24,8","69","899"
8/03/2021 12:22:14 a. m.,"460","24,8","69","899"
8/03/2021 12:23:14 a. m.,"488","24,8","69","899"
8/03/2021 12:24:14 a. m.,"479","24,8","69","899"
8/03/2021 12:25:14 a. m.,"476","24,8","69","899"
8/03/2021 12:26:14 a. m.,"477","24,8","69","899"
8/03/2021 12:27:14 a. m.,"478","24,8","69","899"
8/03/2021 12:28:14 a. m.,"467","24,8","69","899"
8/03/2021 12:29:14 a. m.,"475","24,8","69","899"
8/03/2021 12:30:14 a. m.,"489","24,8","69","899"
8/03/2021 12:31:14 a. m.,"483","24,8","69","899"
8/03/2021 12:32:14 a. m.,"485","24,8","69","899"
8/03/2021 12:33:14 a. m.,"469","24,8","69","899"
8/03/2021 12:34:14 a. m.,"479","24,8","69","899"
8/03/2021 12:35:14 a. m.,"502","24,8","69","899"
8/03/2021 12:36:14 a. m.,"488","24,8","69","899"
8/03/2021 12:37:14 a. m.,"495","24,8","69","899"
8/03/2021 12:38:14 a. m.,"478","24,8","69","899"
8/03/2021 12:39:14 a. m.,"488","24,8","69","899"
8/03/2021 12:40:14 a. m.,"485","24,8","69","899"
8/03/2021 12:41:14 a. m.,"473","24,8","69","899"
8/03/2021 12:42:14 a. m.,"471","24,8","69","899"
8/03/2021 12:43:14 a. m.,"475","24,8","69","899"
8/03/2021 12:44:14 a. m.,"473","24,8","69","899"
8/03/2021 12:45:14 a. m.,"473","24,8","69","899"
8/03/2021 12:46:14 a. m.,"482","24,8","69","899"
8/03/2021 12:47:14 a. m.,"484","24,8","69","899"
8/03/2021 12:48:14 a. m.,"479","24,8","69","899"
8/03/2021 12:49:14 a. m.,"470","24,8","69","899"
8/03/2021 12:50:14 a. m.,"476","24,8","69","899"
8/03/2021 12:51:14 a. m.,"485","24,7","69","899"
8/03/2021 12:52:14 a. m.,"473","24,7","69","899"
8/03/2021 12:53:14 a. m.,"479","24,7","69","899"
8/03/2021 12:54:14 a. m.,"460","24,6","69","899"
8/03/2021 12:55:14 a. m.,"499","24,7","69","899"
8/03/2021 12:56:14 a. m.,"487","24,7","69","899"
8/03/2021 12:57:14 a. m.,"469","24,6","69","899"
8/03/2021 12:58:14 a. m.,"484","24,6","69","899"
8/03/2021 12:59:14 a. m.,"476","24,6","69","899"
8/03/2021 1:00:14 a. m.,"488","24,6","69","899"
8/03/2021 1:01:14 a. m.,"478","24,7","69","899"
8/03/2021 1:02:14 a. m.,"494","24,7","69","899"
8/03/2021 1:03:14 a. m.,"476","24,6","69","899"
8/03/2021 1:04:14 a. m.,"484","24,6","69","899"
8/03/2021 1:05:14 a. m.,"484","24,6","68","899"
8/03/2021 1:06:14 a. m.,"477","24,7","69","899"
8/03/2021 1:07:14 a. m.,"483","24,7","69","899"
8/03/2021 1:08:14 a. m.,"495","24,7","69","899"
8/03/2021 1:09:14 a. m.,"496","24,7","69","899"
8/03/2021 1:10:14 a. m.,"482","24,6","68","899"
8/03/2021 1:11:14 a. m.,"483","24,7","68","899"
8/03/2021 1:12:14 a. m.,"482","24,7","68","899"
8/03/2021 1:13:14 a. m.,"482","24,7","68","899"
8/03/2021 1:14:14 a. m.,"484","24,6","68","899"
8/03/2021 1:15:14 a. m.,"483","24,6","68","899"
8/03/2021 1:16:14 a. m.,"487","24,7","68","899"
8/03/2021 1:17:14 a. m.,"488","24,6","68","899"
8/03/2021 1:18:14 a. m.,"495","24,7","68","899"
8/03/2021 1:19:14 a. m.,"480","24,7","68","899"
8/03/2021 1:20:14 a. m.,"486","24,6","68","899"
8/03/2021 1:21:14 a. m.,"489","24,6","68","899"
8/03/2021 1:22:14 a. m.,"493","24,6","68","899"
8/03/2021 1:23:14 a. m.,"485","24,6","68","899"
8/03/2021 1:24:14 a. m.,"488","24,7","68","899"
8/03/2021 1:25:14 a. m.,"477","24,6","68","899"
8/03/2021 1:26:14 a. m.,"503","24,6","68","899"
8/03/2021 1:27:14 a. m.,"482","24,6","68","899"
8/03/2021 1:28:14 a. m.,"494","24,6","68","899"
8/03/2021 1:29:14 a. m.,"494","24,6","68","899"
8/03/2021 1:30:14 a. m.,"494","24,6","68","898"
8/03/2021 1:31:14 a. m.,"505","24,6","68","898"
8/03/2021 1:32:14 a. m.,"504","24,6","68","898"
8/03/2021 1:33:14 a. m.,"480","24,6","68","898"
8/03/2021 1:34:14 a. m.,"473","24,6","68","898"
8/03/2021 1:35:14 a. m.,"487","24,6","68","898"
8/03/2021 1:36:14 a. m.,"492","24,6","68","898"
8/03/2021 1:37:14 a. m.,"500","24,6","68","898"
8/03/2021 1:38:14 a. m.,"494","24,6","68","898"
8/03/2021 1:39:14 a. m.,"500","24,6","68","898"
8/03/2021 1:40:14 a. m.,"500","24,6","68","898"
8/03/2021 1:41:14 a. m.,"480","24,6","68","898"
8/03/2021 1:42:14 a. m.,"487","24,6","68","898"
8/03/2021 1:43:14 a. m.,"496","24,6","68","898"
8/03/2021 1:44:14 a. m.,"491","24,6","68","898"
8/03/2021 1:45:14 a. m.,"492","24,6","68","898"
8/03/2021 1:46:14 a. m.,"492","24,6","68","898"
8/03/2021 1:47:14 a. m.,"504","24,6","68","898"
8/03/2021 1:48:14 a. m.,"490","24,6","68","898"
8/03/2021 1:49:14 a. m.,"496","24,6","68","898"
8/03/2021 1:50:14 a. m.,"490","24,6","68","898"
8/03/2021 1:51:14 a. m.,"509","24,6","68","898"
8/03/2021 1:52:14 a. m.,"492","24,6","68","898"
8/03/2021 1:53:14 a. m.,"486","24,6","68","898"
8/03/2021 1:54:14 a. m.,"502","24,6","68","898"
8/03/2021 1:55:14 a. m.,"496","24,6","68","898"
8/03/2021 1:56:14 a. m.,"491","24,6","68","898"
8/03/2021 1:57:14 a. m.,"516","24,6","68","898"
8/03/2021 1:58:14 a. m.,"516","24,6","68","898"
8/03/2021 1:59:14 a. m.,"514","24,6","68","898"
8/03/2021 2:00:14 a. m.,"498","24,6","68","898"
8/03/2021 2:01:14 a. m.,"496","24,6","68","898"
8/03/2021 2:02:14 a. m.,"495","24,6","68","898"
8/03/2021 2:03:14 a. m.,"507","24,6","68","898"
8/03/2021 2:04:14 a. m.,"498","24,6","68","898"
8/03/2021 2:05:14 a. m.,"495","24,6","68","898"
8/03/2021 2:06:14 a. m.,"498","24,6","68","898"
8/03/2021 2:07:14 a. m.,"514","24,6","68","898"
8/03/2021 2:08:14 a. m.,"489","24,6","68","898"
8/03/2021 2:09:14 a. m.,"499","24,6","68","898"
8/03/2021 2:10:14 a. m.,"490","24,6","68","898"
8/03/2021 2:11:14 a. m.,"514","24,6","68","898"
8/03/2021 2:12:14 a. m.,"481","24,6","68","898"
8/03/2021 2:13:14 a. m.,"502","24,6","68","898"
8/03/2021 2:14:14 a. m.,"497","24,6","68","898"
8/03/2021 2:15:14 a. m.,"503","24,6","68","898"
8/03/2021 2:16:14 a. m.,"501","24,6","68","898"
8/03/2021 2:17:14 a. m.,"503","24,6","68","898"
8/03/2021 2:18:14 a. m.,"519","24,6","68","898"
8/03/2021 2:19:14 a. m.,"495","24,6","68","898"
8/03/2021 2:20:14 a. m.,"512","24,6","68","898"
8/03/2021 2:21:14 a. m.,"519","24,6","68","898"
8/03/2021 2:22:14 a. m.,"515","24,6","68","898"
8/03/2021 2:23:14 a. m.,"526","24,6","68","898"
8/03/2021 2:24:14 a. m.,"503","24,6","68","898"
8/03/2021 2:25:14 a. m.,"525","24,6","68","898"
8/03/2021 2:26:14 a. m.,"535","24,6","68","898"
8/03/2021 2:27:14 a. m.,"524","24,6","68","898"
8/03/2021 2:28:14 a. m.,"521","24,6","68","898"
8/03/2021 2:29:14 a. m.,"509","24,6","68","898"
8/03/2021 2:30:14 a. m.,"510","24,5","68","898"
8/03/2021 2:31:14 a. m.,"498","24,6","68","898"
8/03/2021 2:32:14 a. m.,"518","24,6","68","898"
8/03/2021 2:33:14 a. m.,"503","24,6","68","898"
8/03/2021 2:34:14 a. m.,"503","24,6","68","898"
8/03/2021 2:35:14 a. m.,"511","24,6","68","898"
8/03/2021 2:36:14 a. m.,"500","24,6","68","898"
8/03/2021 2:37:14 a. m.,"518","24,6","68","898"
8/03/2021 2:38:14 a. m.,"511","24,6","68","898"
8/03/2021 2:39:14 a. m.,"506","24,6","68","898"
8/03/2021 2:40:14 a. m.,"507","24,6","68","898"
8/03/2021 2:41:14 a. m.,"498","24,6","68","898"
8/03/2021 2:42:14 a. m.,"513","24,6","68","898"
8/03/2021 2:43:14 a. m.,"502","24,6","68","898"
8/03/2021 2:44:14 a. m.,"492","24,6","68","898"
8/03/2021 2:45:14 a. m.,"488","24,6","68","898"
8/03/2021 2:46:14 a. m.,"498","24,6","68","898"
8/03/2021 2:47:14 a. m.,"489","24,5","68","898"
8/03/2021 2:48:14 a. m.,"504","24,5","68","898"
8/03/2021 2:49:14 a. m.,"517","24,6","68","898"
8/03/2021 2:50:14 a. m.,"516","24,6","68","898"
8/03/2021 2:51:14 a. m.,"506","24,5","68","898"
8/03/2021 2:52:14 a. m.,"507","24,5","68","898"
8/03/2021 2:53:14 a. m.,"489","24,5","68","898"
8/03/2021 2:54:14 a. m.,"490","24,5","68","898"
8/03/2021 2:55:14 a. m.,"506","24,5","68","898"
8/03/2021 2:56:14 a. m.,"500","24,5","68","898"
8/03/2021 2:57:14 a. m.,"486","24,5","68","898"
8/03/2021 2:58:14 a. m.,"503","24,5","68","898"
8/03/2021 2:59:14 a. m.,"495","24,5","68","898"
8/03/2021 3:00:14 a. m.,"487","24,5","68","898"
8/03/2021 3:01:14 a. m.,"494","24,5","68","898"
8/03/2021 3:02:14 a. m.,"487","24,5","68","898"
8/03/2021 3:03:14 a. m.,"500","24,5","68","898"
8/03/2021 3:04:14 a. m.,"510","24,5","68","898"
8/03/2021 3:05:14 a. m.,"489","24,5","68","898"
8/03/2021 3:06:14 a. m.,"492","24,5","68","898"
8/03/2021 3:07:14 a. m.,"500","24,5","68","898"
8/03/2021 3:08:14 a. m.,"477","24,5","68","898"
8/03/2021 3:09:14 a. m.,"492","24,5","68","898"
8/03/2021 3:10:14 a. m.,"502","24,5","68","898"
8/03/2021 3:11:14 a. m.,"494","24,5","68","898"
8/03/2021 3:12:14 a. m.,"480","24,5","68","898"
8/03/2021 3:13:14 a. m.,"502","24,5","68","898"
8/03/2021 3:14:14 a. m.,"501","24,5","68","898"
8/03/2021 3:15:14 a. m.,"495","24,5","68","898"
8/03/2021 3:16:14 a. m.,"486","24,5","68","898"
8/03/2021 3:17:14 a. m.,"490","24,5","68","898"
8/03/2021 3:18:14 a. m.,"473","24,5","68","898"
8/03/2021 3:19:14 a. m.,"474","24,5","68","898"
8/03/2021 3:20:14 a. m.,"487","24,5","68","898"
8/03/2021 3:21:14 a. m.,"486","24,5","69","898"
8/03/2021 3:22:14 a. m.,"462","24,5","68","898"
8/03/2021 3:23:14 a. m.,"485","24,5","68","898"
8/03/2021 3:24:14 a. m.,"474","24,5","68","898"
8/03/2021 3:25:14 a. m.,"495","24,5","69","898"
8/03/2021 3:26:14 a. m.,"480","24,5","69","898"
8/03/2021 3:27:14 a. m.,"480","24,5","69","898"
8/03/2021 3:28:14 a. m.,"486","24,5","69","898"
8/03/2021 3:29:14 a. m.,"481","24,5","69","898"
8/03/2021 3:30:14 a. m.,"486","24,5","69","898"
8/03/2021 3:31:14 a. m.,"487","24,5","69","898"
8/03/2021 3:32:14 a. m.,"497","24,5","69","898"
8/03/2021 3:33:14 a. m.,"478","24,5","69","898"
8/03/2021 3:34:14 a. m.,"479","24,5","69","898"
8/03/2021 3:35:14 a. m.,"474","24,5","69","898"
8/03/2021 3:36:14 a. m.,"483","24,5","69","898"
8/03/2021 3:37:14 a. m.,"478","24,5","69","898"
8/03/2021 3:38:14 a. m.,"483","24,5","69","898"
8/03/2021 3:39:14 a. m.,"481","24,5","69","898"
8/03/2021 3:40:14 a. m.,"468","24,5","69","898"
8/03/2021 3:41:14 a. m.,"484","24,5","69","898"
8/03/2021 3:42:14 a. m.,"473","24,5","69","898"
8/03/2021 3:43:14 a. m.,"487","24,5","69","898"
8/03/2021 3:44:14 a. m.,"497","24,5","69","898"
8/03/2021 3:45:14 a. m.,"477","24,5","69","898"
8/03/2021 3:46:14 a. m.,"492","24,5","69","898"
8/03/2021 3:47:14 a. m.,"487","24,5","69","898"
8/03/2021 3:48:14 a. m.,"480","24,5","69","898"
8/03/2021 3:49:14 a. m.,"480","24,5","69","898"
8/03/2021 3:50:14 a. m.,"489","24,4","69","898"
8/03/2021 3:51:14 a. m.,"480","24,4","69","898"
8/03/2021 3:52:14 a. m.,"469","24,4","69","898"
8/03/2021 3:53:14 a. m.,"472","24,4","69","898"
8/03/2021 3:54:14 a. m.,"472","24,4","69","898"
8/03/2021 3:55:14 a. m.,"476","24,4","69","898"
8/03/2021 3:56:14 a. m.,"475","24,4","69","898"
8/03/2021 3:57:14 a. m.,"472","24,4","69","898"
8/03/2021 3:58:14 a. m.,"479","24,4","69","898"
8/03/2021 3:59:14 a. m.,"487","24,4","69","898"
8/03/2021 4:00:14 a. m.,"466","24,4","69","898"
8/03/2021 4:01:14 a. m.,"482","24,4","69","898"
8/03/2021 4:02:14 a. m.,"468","24,4","69","898"
8/03/2021 4:03:14 a. m.,"469","24,4","69","898"
8/03/2021 4:04:14 a. m.,"484","24,4","69","898"
8/03/2021 4:05:14 a. m.,"467","24,4","69","898"
8/03/2021 4:06:14 a. m.,"468","24,4","69","898"
8/03/2021 4:07:14 a. m.,"469","24,4","69","898"
8/03/2021 4:08:14 a. m.,"466","24,4","69","898"
8/03/2021 4:09:14 a. m.,"470","24,4","69","898"
8/03/2021 4:10:14 a. m.,"474","24,4","69","898"
8/03/2021 4:11:14 a. m.,"476","24,4","69","898"
8/03/2021 4:12:14 a. m.,"491","24,4","69","898"
8/03/2021 4:13:14 a. m.,"469","24,4","69","898"
8/03/2021 4:14:14 a. m.,"466","24,4","69","898"
8/03/2021 4:15:14 a. m.,"480","24,4","69","898"
8/03/2021 4:16:14 a. m.,"468","24,4","69","898"
8/03/2021 4:17:14 a. m.,"485","24,4","69","898"
8/03/2021 4:18:14 a. m.,"453","24,4","69","898"
8/03/2021 4:19:14 a. m.,"466","24,3","69","898"
8/03/2021 4:20:14 a. m.,"484","24,4","69","898"
8/03/2021 4:21:14 a. m.,"472","24,4","69","898"
8/03/2021 4:22:14 a. m.,"463","24,4","69","898"
8/03/2021 4:23:14 a. m.,"468","24,3","69","898"
8/03/2021 4:24:14 a. m.,"463","24,4","69","899"
8/03/2021 4:25:14 a. m.,"478","24,4","69","898"
8/03/2021 4:26:14 a. m.,"475","24,3","69","898"
8/03/2021 4:27:14 a. m.,"472","24,4","69","898"
8/03/2021 4:28:14 a. m.,"482","24,4","69","898"
8/03/2021 4:29:14 a. m.,"458","24,4","69","898"
8/03/2021 4:30:14 a. m.,"475","24,4","69","898"
8/03/2021 4:31:14 a. m.,"490","24,4","69","898"
8/03/2021 4:32:14 a. m.,"469","24,3","69","898"
8/03/2021 4:33:14 a. m.,"484","24,4","69","898"
8/03/2021 4:34:14 a. m.,"473","24,3","69","898"
8/03/2021 4:35:14 a. m.,"473","24,4","69","898"
8/03/2021 4:36:14 a. m.,"475","24,3","69","898"
8/03/2021 4:37:14 a. m.,"468","24,4","69","898"
8/03/2021 4:38:14 a. m.,"486","24,4","69","898"
8/03/2021 4:39:14 a. m.,"480","24,3","69","898"
8/03/2021 4:40:14 a. m.,"463","24,3","69","898"
8/03/2021 4:41:14 a. m.,"481","24,3","69","898"
8/03/2021 4:42:14 a. m.,"462","24,4","69","898"
8/03/2021 4:43:14 a. m.,"481","24,3","69","898"
8/03/2021 4:44:14 a. m.,"475","24,3","69","898"
8/03/2021 4:45:14 a. m.,"470","24,3","69","898"
8/03/2021 4:46:14 a. m.,"474","24,3","69","898"
8/03/2021 4:47:14 a. m.,"478","24,3","69","898"
8/03/2021 4:48:14 a. m.,"476","24,3","69","898"
8/03/2021 4:49:14 a. m.,"468","24,3","69","898"
8/03/2021 4:50:14 a. m.,"468","24,3","69","898"
8/03/2021 4:51:14 a. m.,"469","24,3","69","898"
8/03/2021 4:52:14 a. m.,"486","24,3","69","898"
8/03/2021 4:53:14 a. m.,"460","24,3","69","898"
8/03/2021 4:54:14 a. m.,"479","24,3","69","898"
8/03/2021 4:55:14 a. m.,"481","24,3","69","898"
8/03/2021 4:56:14 a. m.,"473","24,3","69","898"
8/03/2021 4:57:14 a. m.,"473","24,3","69","898"
8/03/2021 4:58:14 a. m.,"477","24,3","69","898"
8/03/2021 4:59:14 a. m.,"480","24,2","69","898"
8/03/2021 5:00:14 a. m.,"499","24,2","69","898"
8/03/2021 5:01:14 a. m.,"470","24,2","69","898"
8/03/2021 5:02:14 a. m.,"482","24,2","69","898"
8/03/2021 5:03:14 a. m.,"464","24,2","69","898"
8/03/2021 5:04:14 a. m.,"460","24,2","69","898"
8/03/2021 5:05:14 a. m.,"467","24,3","69","898"
8/03/2021 5:06:14 a. m.,"467","24,3","69","898"
8/03/2021 5:07:14 a. m.,"466","24,2","69","898"
8/03/2021 5:08:14 a. m.,"493","24,2","69","898"
8/03/2021 5:09:14 a. m.,"475","24,3","69","898"
8/03/2021 5:10:14 a. m.,"474","24,2","69","898"
8/03/2021 5:11:14 a. m.,"495","24,2","69","898"
8/03/2021 5:12:14 a. m.,"461","24,2","69","898"
8/03/2021 5:13:14 a. m.,"486","24,2","69","898"
8/03/2021 5:14:14 a. m.,"469","24,2","69","898"
8/03/2021 5:15:14 a. m.,"494","24,2","69","898"
8/03/2021 5:16:14 a. m.,"476","24,2","69","898"
8/03/2021 5:17:14 a. m.,"492","24,2","69","898"
8/03/2021 5:18:14 a. m.,"468","24,2","69","898"
8/03/2021 5:19:14 a. m.,"484","24,2","69","899"
8/03/2021 5:20:14 a. m.,"473","24,2","69","899"
8/03/2021 5:21:14 a. m.,"486","24,2","69","899"
8/03/2021 5:22:14 a. m.,"477","24,2","69","899"
8/03/2021 5:23:14 a. m.,"467","24,2","69","899"
8/03/2021 5:24:14 a. m.,"473","24,2","69","899"
8/03/2021 5:25:14 a. m.,"477","24,2","69","899"
8/03/2021 5:26:14 a. m.,"495","24,2","69","899"
8/03/2021 5:27:14 a. m.,"467","24,2","69","899"
8/03/2021 5:28:14 a. m.,"483","24,2","69","899"
8/03/2021 5:29:14 a. m.,"465","24,2","69","899"
8/03/2021 5:30:14 a. m.,"472","24,2","69","899"
8/03/2021 5:31:14 a. m.,"482","24,2","69","899"
8/03/2021 5:32:14 a. m.,"482","24,2","69","899"
8/03/2021 5:33:14 a. m.,"484","24,2","69","899"
8/03/2021 5:34:14 a. m.,"465","24,2","69","899"
8/03/2021 5:35:14 a. m.,"477","24,2","69","899"
8/03/2021 5:36:14 a. m.,"486","24,1","69","899"
8/03/2021 5:37:14 a. m.,"486","24,1","69","899"
8/03/2021 5:38:14 a. m.,"477","24,1","69","899"
8/03/2021 5:39:14 a. m.,"468","24,1","69","899"
8/03/2021 5:40:14 a. m.,"474","24,1","69","899"
8/03/2021 5:41:14 a. m.,"486","24,1","69","899"
8/03/2021 5:42:14 a. m.,"465","24,1","69","899"
8/03/2021 5:43:14 a. m.,"470","24,1","69","899"
8/03/2021 5:44:14 a. m.,"468","24,1","69","899"
8/03/2021 5:45:14 a. m.,"494","24,1","69","899"
8/03/2021 5:46:14 a. m.,"466","24,1","69","899"
8/03/2021 5:47:14 a. m.,"470","24,1","69","899"
8/03/2021 5:48:14 a. m.,"456","24,1","69","899"
8/03/2021 5:49:14 a. m.,"488","24,1","69","899"
8/03/2021 5:50:14 a. m.,"454","24,1","69","899"
8/03/2021 5:51:14 a. m.,"471","24,1","69","899"
8/03/2021 5:52:14 a. m.,"470","24,1","70","899"
8/03/2021 5:53:14 a. m.,"466","24,1","70","899"
8/03/2021 5:54:14 a. m.,"471","24,1","70","899"
8/03/2021 5:55:14 a. m.,"470","24,1","70","899"
8/03/2021 5:56:14 a. m.,"471","24,1","70","899"
8/03/2021 5:57:14 a. m.,"467","24,1","70","899"
8/03/2021 5:58:14 a. m.,"478","24,1","70","899"
8/03/2021 5:59:14 a. m.,"473","24,1","70","899"
8/03/2021 6:00:14 a. m.,"460","24,1","70","899"
8/03/2021 6:01:14 a. m.,"471","24,1","70","899"
8/03/2021 6:02:14 a. m.,"494","24,1","70","899"
8/03/2021 6:03:14 a. m.,"465","24,1","70","899"
8/03/2021 6:04:14 a. m.,"456","24,1","70","899"
8/03/2021 6:05:14 a. m.,"476","24,1","70","899"
8/03/2021 6:06:14 a. m.,"461","24,1","70","899"
8/03/2021 6:07:14 a. m.,"478","24,1","70","899"
8/03/2021 6:08:14 a. m.,"468","24,1","70","899"
8/03/2021 6:09:14 a. m.,"470","24,1","70","899"
8/03/2021 6:10:14 a. m.,"470","24,1","70","899"
8/03/2021 6:11:14 a. m.,"467","24,0","70","899"
8/03/2021 6:12:14 a. m.,"468","24,0","70","900"
8/03/2021 6:13:14 a. m.,"471","24,1","70","900"
8/03/2021 6:14:14 a. m.,"466","24,0","70","900"
8/03/2021 6:15:14 a. m.,"473","24,0","70","900"
8/03/2021 6:16:14 a. m.,"468","24,0","70","900"
8/03/2021 6:17:14 a. m.,"477","24,0","70","900"
8/03/2021 6:18:14 a. m.,"468","24,0","70","900"
8/03/2021 6:19:14 a. m.,"477","24,0","70","900"
8/03/2021 6:20:14 a. m.,"487","24,0","70","900"
8/03/2021 6:21:14 a. m.,"501","24,0","71","900"
8/03/2021 6:22:14 a. m.,"519","24,0","71","900"
8/03/2021 6:23:14 a. m.,"557","24,0","71","900"
8/03/2021 6:24:14 a. m.,"574","23,9","71","900"
8/03/2021 6:25:14 a. m.,"638","24,0","71","900"
8/03/2021 6:26:14 a. m.,"628","23,9","71","900"
8/03/2021 6:27:14 a. m.,"636","23,9","71","900"
8/03/2021 6:28:14 a. m.,"643","23,9","71","900"
8/03/2021 6:29:14 a. m.,"644","23,9","71","900"
8/03/2021 6:30:14 a. m.,"662","23,9","71","900"
8/03/2021 6:31:14 a. m.,"680","23,9","71","900"
8/03/2021 6:32:14 a. m.,"678","23,9","71","900"
8/03/2021 6:33:14 a. m.,"660","23,9","71","900"
8/03/2021 6:34:14 a. m.,"667","23,9","71","900"
8/03/2021 6:35:14 a. m.,"652","23,9","71","900"
8/03/2021 6:36:14 a. m.,"635","24,0","72","900"
8/03/2021 6:37:14 a. m.,"620","24,0","72","900"
8/03/2021 6:38:14 a. m.,"629","23,9","72","900"
8/03/2021 6:39:14 a. m.,"613","24,0","72","900"
8/03/2021 6:40:14 a. m.,"575","23,9","72","900"
8/03/2021 6:41:14 a. m.,"592","23,9","72","900"
8/03/2021 6:42:14 a. m.,"593","23,9","72","900"
8/03/2021 6:43:14 a. m.,"593","23,9","72","900"
8/03/2021 6:44:14 a. m.,"566","24,0","72","900"
8/03/2021 6:45:14 a. m.,"559","23,9","72","900"
8/03/2021 6:46:14 a. m.,"549","23,9","72","900"
8/03/2021 6:47:14 a. m.,"531","23,9","72","900"
8/03/2021 6:48:14 a. m.,"544","23,9","72","900"
8/03/2021 6:49:14 a. m.,"539","24,0","72","900"
8/03/2021 6:50:14 a. m.,"535","23,9","72","900"
8/03/2021 6:51:14 a. m.,"524","23,9","72","900"
8/03/2021 6:52:14 a. m.,"557","23,9","72","900"
8/03/2021 6:53:14 a. m.,"557","23,9","72","900"
8/03/2021 6:54:14 a. m.,"545","23,9","72","900"
8/03/2021 6:55:14 a. m.,"552","23,9","72","900"
8/03/2021 6:56:14 a. m.,"552","23,9","72","900"
8/03/2021 6:57:14 a. m.,"553","23,9","72","900"
8/03/2021 6:58:14 a. m.,"556","23,9","72","900"
8/03/2021 6:59:14 a. m.,"553","23,9","72","900"
8/03/2021 7:00:14 a. m.,"535","23,9","72","900"
8/03/2021 7:01:14 a. m.,"530","23,9","72","900"
8/03/2021 7:02:14 a. m.,"534","24,0","72","900"
8/03/2021 7:03:14 a. m.,"526","23,9","72","900"
8/03/2021 7:04:14 a. m.,"547","23,9","72","900"
8/03/2021 7:05:14 a. m.,"599","24,0","72","900"
8/03/2021 7:06:14 a. m.,"615","24,0","72","900"
8/03/2021 7:07:14 a. m.,"636","24,0","72","900"
8/03/2021 7:08:14 a. m.,"625","24,0","72","900"
8/03/2021 7:09:14 a. m.,"609","24,0","72","900"
8/03/2021 7:10:14 a. m.,"600","24,0","72","900"
8/03/2021 7:11:14 a. m.,"588","24,0","72","900"
8/03/2021 7:12:14 a. m.,"595","24,0","72","900"
8/03/2021 7:13:14 a. m.,"583","24,0","72","900"
8/03/2021 7:14:14 a. m.,"602","24,0","72","900"
