Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
3/03/2021 2:05:17 p. m.,"412","29,0","48","897"
3/03/2021 2:06:17 p. m.,"420","29,1","48","897"
3/03/2021 2:07:17 p. m.,"429","29,0","48","897"
3/03/2021 2:08:17 p. m.,"414","29,1","48","897"
3/03/2021 2:09:17 p. m.,"436","29,0","48","897"
3/03/2021 2:10:17 p. m.,"411","29,0","48","897"
3/03/2021 2:11:17 p. m.,"406","29,0","48","897"
3/03/2021 2:12:17 p. m.,"408","29,0","48","897"
3/03/2021 2:13:17 p. m.,"416","29,0","48","897"
3/03/2021 2:14:17 p. m.,"427","29,0","48","897"
3/03/2021 2:15:17 p. m.,"465","29,0","50","897"
3/03/2021 2:16:17 p. m.,"447","29,0","49","897"
3/03/2021 2:17:17 p. m.,"427","29,0","49","897"
3/03/2021 2:18:17 p. m.,"448","29,1","49","897"
3/03/2021 2:19:17 p. m.,"456","29,1","49","897"
3/03/2021 2:20:17 p. m.,"442","29,2","48","897"
3/03/2021 2:21:17 p. m.,"441","29,2","48","897"
3/03/2021 2:22:17 p. m.,"430","29,3","48","897"
3/03/2021 2:23:17 p. m.,"436","29,4","48","897"
3/03/2021 2:24:17 p. m.,"548","29,4","49","897"
3/03/2021 2:25:17 p. m.,"542","29,6","53","897"
3/03/2021 2:26:17 p. m.,"451","30,0","49","897"
3/03/2021 2:27:17 p. m.,"435","30,5","45","897"
3/03/2021 2:28:17 p. m.,"468","30,6","46","897"
3/03/2021 2:29:17 p. m.,"446","30,6","51","897"
3/03/2021 2:30:17 p. m.,"528","30,6","45","897"
3/03/2021 2:31:17 p. m.,"486","30,5","47","897"
3/03/2021 2:32:17 p. m.,"595","30,5","48","897"
3/03/2021 2:33:17 p. m.,"517","30,4","47","897"
3/03/2021 2:34:17 p. m.,"580","30,4","46","897"
3/03/2021 2:35:17 p. m.,"574","30,3","47","897"
3/03/2021 2:36:17 p. m.,"618","30,2","46","897"
3/03/2021 2:37:17 p. m.,"504","30,2","46","897"
3/03/2021 2:38:17 p. m.,"445","30,1","46","897"
3/03/2021 2:39:17 p. m.,"435","30,0","45","897"
3/03/2021 2:40:17 p. m.,"608","30,0","46","897"
3/03/2021 2:41:17 p. m.,"484","29,9","46","897"
3/03/2021 2:42:17 p. m.,"700","30,1","48","897"
3/03/2021 2:43:17 p. m.,"456","30,3","46","897"
3/03/2021 2:44:17 p. m.,"438","30,4","45","897"
3/03/2021 2:45:17 p. m.,"426","30,7","45","898"
3/03/2021 2:46:17 p. m.,"421","31,0","45","898"
3/03/2021 2:47:17 p. m.,"466","31,1","46","898"
3/03/2021 2:48:17 p. m.,"435","31,2","44","898"
3/03/2021 2:49:17 p. m.,"429","31,4","44","898"
3/03/2021 2:50:17 p. m.,"420","31,5","43","898"
3/03/2021 2:51:17 p. m.,"442","31,5","45","898"
3/03/2021 2:52:17 p. m.,"430","31,6","45","898"
3/03/2021 2:53:17 p. m.,"426","31,8","44","898"
3/03/2021 2:54:17 p. m.,"435","31,8","44","898"
3/03/2021 2:55:17 p. m.,"441","31,9","44","898"
3/03/2021 2:56:17 p. m.,"454","32,0","45","898"
3/03/2021 2:57:17 p. m.,"433","32,0","45","898"
3/03/2021 2:58:17 p. m.,"424","32,0","43","898"
3/03/2021 2:59:17 p. m.,"453","32,0","43","898"
3/03/2021 3:00:17 p. m.,"469","32,0","43","898"
3/03/2021 3:01:17 p. m.,"448","32,0","42","898"
3/03/2021 3:02:17 p. m.,"421","32,0","44","898"
3/03/2021 3:03:17 p. m.,"431","32,1","42","898"
3/03/2021 3:04:17 p. m.,"409","32,2","43","898"
3/03/2021 3:05:17 p. m.,"412","32,1","40","898"
3/03/2021 3:06:17 p. m.,"400","32,0","41","898"
3/03/2021 3:07:17 p. m.,"419","31,9","41","898"
3/03/2021 3:08:17 p. m.,"409","32,3","41","898"
3/03/2021 3:09:17 p. m.,"491","32,0","45","897"
3/03/2021 3:10:17 p. m.,"562","31,8","44","897"
3/03/2021 3:11:17 p. m.,"450","31,5","43","897"
3/03/2021 3:12:17 p. m.,"484","31,2","44","897"
3/03/2021 3:13:17 p. m.,"472","31,0","44","897"
3/03/2021 3:14:17 p. m.,"466","30,9","44","897"
3/03/2021 3:15:17 p. m.,"558","30,8","45","897"
3/03/2021 3:16:17 p. m.,"657","30,7","45","897"
3/03/2021 3:17:17 p. m.,"509","30,6","45","897"
3/03/2021 3:18:17 p. m.,"545","30,6","45","897"
3/03/2021 3:19:17 p. m.,"483","30,6","45","897"
3/03/2021 3:20:17 p. m.,"518","30,5","45","897"
3/03/2021 3:21:17 p. m.,"461","30,5","45","897"
3/03/2021 3:22:17 p. m.,"465","30,5","45","897"
3/03/2021 3:23:17 p. m.,"473","30,4","45","897"
3/03/2021 3:24:17 p. m.,"463","30,4","45","897"
3/03/2021 3:25:17 p. m.,"466","30,4","45","897"
3/03/2021 3:26:17 p. m.,"445","30,4","45","896"
3/03/2021 3:27:17 p. m.,"1270","30,3","49","897"
3/03/2021 3:28:17 p. m.,"2334","30,6","51","897"
3/03/2021 3:29:17 p. m.,"1157","30,6","47","897"
3/03/2021 3:30:17 p. m.,"726","30,5","46","897"
3/03/2021 3:31:17 p. m.,"603","30,5","46","896"
3/03/2021 3:32:17 p. m.,"501","30,5","46","897"
3/03/2021 3:33:17 p. m.,"486","30,4","46","896"
3/03/2021 3:34:17 p. m.,"434","30,3","46","896"
3/03/2021 3:35:17 p. m.,"453","30,3","46","896"
3/03/2021 3:36:17 p. m.,"438","30,3","46","896"
3/03/2021 3:37:17 p. m.,"456","30,3","46","896"
3/03/2021 3:38:17 p. m.,"425","30,2","46","896"
3/03/2021 3:39:17 p. m.,"436","30,2","46","896"
3/03/2021 3:40:17 p. m.,"466","30,2","46","896"
3/03/2021 3:41:17 p. m.,"453","30,2","46","896"
3/03/2021 3:42:17 p. m.,"490","30,2","46","896"
3/03/2021 3:43:17 p. m.,"481","30,2","46","896"
3/03/2021 3:44:17 p. m.,"451","30,2","46","896"
3/03/2021 3:45:17 p. m.,"588","30,2","47","896"
3/03/2021 3:46:17 p. m.,"472","30,2","47","896"
3/03/2021 3:47:17 p. m.,"442","30,2","46","896"
3/03/2021 3:48:17 p. m.,"432","30,2","46","896"
3/03/2021 3:49:17 p. m.,"414","30,2","46","896"
3/03/2021 3:50:17 p. m.,"439","30,2","46","896"
3/03/2021 3:51:17 p. m.,"437","30,2","46","896"
3/03/2021 3:52:17 p. m.,"424","30,2","46","896"
3/03/2021 3:53:17 p. m.,"408","30,2","46","896"
3/03/2021 3:54:17 p. m.,"427","30,1","46","896"
3/03/2021 3:55:17 p. m.,"419","30,1","46","896"
3/03/2021 3:56:17 p. m.,"413","30,1","46","896"
3/03/2021 3:57:17 p. m.,"434","30,1","46","896"
3/03/2021 3:58:17 p. m.,"443","30,0","46","896"
3/03/2021 3:59:17 p. m.,"474","30,1","47","896"
3/03/2021 4:00:17 p. m.,"430","30,0","47","896"
3/03/2021 4:01:17 p. m.,"436","30,0","47","896"
3/03/2021 4:02:17 p. m.,"437","30,0","47","896"
3/03/2021 4:03:17 p. m.,"432","30,0","47","896"
3/03/2021 4:04:17 p. m.,"407","30,0","47","896"
3/03/2021 4:05:17 p. m.,"413","30,0","47","896"
3/03/2021 4:06:17 p. m.,"427","30,0","47","896"
3/03/2021 4:07:17 p. m.,"407","30,0","46","896"
3/03/2021 4:08:17 p. m.,"437","29,9","46","896"
3/03/2021 4:09:17 p. m.,"430","29,9","46","896"
3/03/2021 4:10:17 p. m.,"432","29,9","46","896"
3/03/2021 4:11:17 p. m.,"420","29,9","46","896"
3/03/2021 4:12:17 p. m.,"411","29,8","46","896"
3/03/2021 4:13:17 p. m.,"434","29,8","46","896"
3/03/2021 4:14:17 p. m.,"430","29,8","47","896"
3/03/2021 4:15:17 p. m.,"405","29,8","46","896"
3/03/2021 4:16:17 p. m.,"417","29,8","47","896"
3/03/2021 4:17:17 p. m.,"430","29,7","47","896"
3/03/2021 4:18:17 p. m.,"440","29,8","47","896"
3/03/2021 4:19:17 p. m.,"434","29,7","47","896"
3/03/2021 4:20:17 p. m.,"430","29,7","47","896"
3/03/2021 4:21:17 p. m.,"436","29,7","47","896"
3/03/2021 4:22:17 p. m.,"419","29,7","47","896"
3/03/2021 4:23:17 p. m.,"416","29,7","47","896"
3/03/2021 4:24:17 p. m.,"428","29,7","47","896"
3/03/2021 4:25:17 p. m.,"427","29,8","47","896"
3/03/2021 4:26:17 p. m.,"437","29,7","47","896"
3/03/2021 4:27:17 p. m.,"410","29,8","47","896"
3/03/2021 4:28:17 p. m.,"424","29,8","47","896"
3/03/2021 4:29:17 p. m.,"444","29,8","47","896"
3/03/2021 4:30:17 p. m.,"425","29,8","47","896"
3/03/2021 4:31:17 p. m.,"441","29,7","47","896"
3/03/2021 4:32:17 p. m.,"410","29,8","47","896"
3/03/2021 4:33:17 p. m.,"409","29,7","47","896"
3/03/2021 4:34:17 p. m.,"414","29,7","47","896"
3/03/2021 4:35:17 p. m.,"431","29,8","47","896"
3/03/2021 4:36:17 p. m.,"422","29,8","47","896"
3/03/2021 4:37:17 p. m.,"407","29,8","47","896"
3/03/2021 4:38:17 p. m.,"402","29,7","47","896"
3/03/2021 4:39:17 p. m.,"407","29,8","47","896"
3/03/2021 4:40:17 p. m.,"424","29,8","47","896"
3/03/2021 4:41:17 p. m.,"400","29,8","47","896"
3/03/2021 4:42:17 p. m.,"445","29,8","47","896"
3/03/2021 4:43:17 p. m.,"436","29,7","47","896"
3/03/2021 4:44:17 p. m.,"447","29,7","47","896"
3/03/2021 4:45:17 p. m.,"473","29,8","47","896"
3/03/2021 4:46:17 p. m.,"450","29,7","47","896"
3/03/2021 4:47:17 p. m.,"445","29,7","47","896"
3/03/2021 4:48:17 p. m.,"427","29,7","47","896"
3/03/2021 4:49:17 p. m.,"440","29,7","47","896"
3/03/2021 4:50:17 p. m.,"425","29,6","47","896"
3/03/2021 4:51:17 p. m.,"431","29,7","47","896"
3/03/2021 4:52:17 p. m.,out of range,"32,7","93","897"
3/03/2021 4:53:17 p. m.,"5145","30,9","95","897"
3/03/2021 4:54:17 p. m.,"2246","30,3","95","897"
3/03/2021 4:55:17 p. m.,"972","29,8","95","897"
3/03/2021 4:56:17 p. m.,"585","29,5","96","897"
3/03/2021 4:57:17 p. m.,"566","29,1","95","897"
3/03/2021 4:58:17 p. m.,"478","28,9","93","897"
3/03/2021 4:59:17 p. m.,"449","28,7","91","897"
3/03/2021 5:00:17 p. m.,"449","28,6","84","897"
3/03/2021 5:01:17 p. m.,out of range,"28,9","95","897"
3/03/2021 5:02:17 p. m.,"9999","28,9","96","897"
3/03/2021 5:03:17 p. m.,"5362","28,9","95","897"
3/03/2021 5:04:17 p. m.,"2531","28,8","92","897"
3/03/2021 5:05:17 p. m.,"737","28,7","76","897"
3/03/2021 5:06:17 p. m.,"9999","28,9","86","897"
3/03/2021 5:07:17 p. m.,"1578","28,9","62","897"
3/03/2021 5:08:17 p. m.,"1014","28,9","61","897"
3/03/2021 5:09:17 p. m.,"762","28,8","58","897"
3/03/2021 5:10:17 p. m.,"518","28,8","55","897"
3/03/2021 5:11:17 p. m.,"492","28,9","54","897"
3/03/2021 5:12:17 p. m.,"447","28,8","52","897"
3/03/2021 5:13:17 p. m.,"434","28,6","52","897"
3/03/2021 5:14:17 p. m.,"427","28,6","54","897"
3/03/2021 5:15:17 p. m.,"418","28,5","53","897"
3/03/2021 5:16:17 p. m.,"475","28,5","52","897"
3/03/2021 5:17:17 p. m.,"470","28,4","53","897"
3/03/2021 5:18:17 p. m.,"498","28,4","54","897"
3/03/2021 5:19:17 p. m.,"457","28,4","51","897"
3/03/2021 5:20:17 p. m.,"452","28,3","52","897"
3/03/2021 5:21:17 p. m.,"441","28,2","51","897"
3/03/2021 5:22:17 p. m.,"436","28,2","53","897"
3/03/2021 5:23:17 p. m.,"468","28,1","53","897"
3/03/2021 5:24:17 p. m.,"464","28,1","53","897"
3/03/2021 5:25:17 p. m.,"455","28,1","53","897"
3/03/2021 5:26:17 p. m.,"455","28,1","53","897"
3/03/2021 5:27:17 p. m.,"445","28,0","53","897"
3/03/2021 5:28:17 p. m.,"455","28,0","53","897"
3/03/2021 5:29:17 p. m.,"432","28,0","53","897"
3/03/2021 5:30:17 p. m.,"440","28,0","52","897"
3/03/2021 5:31:17 p. m.,"474","28,0","52","897"
3/03/2021 5:32:17 p. m.,"453","28,0","52","897"
3/03/2021 5:33:17 p. m.,"446","28,0","52","897"
3/03/2021 5:34:17 p. m.,"453","28,0","52","897"
3/03/2021 5:35:17 p. m.,"450","28,0","52","897"
3/03/2021 5:36:17 p. m.,"469","28,0","52","897"
3/03/2021 5:37:17 p. m.,"465","28,0","52","897"
3/03/2021 5:38:17 p. m.,"447","28,0","52","897"
3/03/2021 5:39:17 p. m.,"442","28,0","52","897"
3/03/2021 5:40:17 p. m.,"448","28,0","52","897"
3/03/2021 5:41:17 p. m.,"418","27,9","52","897"
3/03/2021 5:42:17 p. m.,"428","27,8","52","897"
3/03/2021 5:43:17 p. m.,"446","27,8","52","897"
3/03/2021 5:44:17 p. m.,"436","27,8","52","897"
3/03/2021 5:45:17 p. m.,"441","27,8","52","897"
3/03/2021 5:46:17 p. m.,"412","27,7","52","897"
3/03/2021 5:47:17 p. m.,"428","27,6","52","897"
3/03/2021 5:48:17 p. m.,"423","27,6","52","897"
3/03/2021 5:49:17 p. m.,"424","27,5","52","897"
3/03/2021 5:50:17 p. m.,"427","27,5","52","897"
3/03/2021 5:51:17 p. m.,"419","27,5","52","897"
3/03/2021 5:52:17 p. m.,"428","27,5","52","897"
3/03/2021 5:53:17 p. m.,"412","27,5","52","897"
3/03/2021 5:54:17 p. m.,"436","27,5","52","897"
3/03/2021 5:55:17 p. m.,"430","27,5","52","897"
3/03/2021 5:56:17 p. m.,"431","27,5","52","897"
3/03/2021 5:57:17 p. m.,"424","27,5","52","897"
3/03/2021 5:58:17 p. m.,"422","27,5","52","897"
3/03/2021 5:59:17 p. m.,"439","27,5","52","897"
3/03/2021 6:00:17 p. m.,"439","27,5","52","897"
3/03/2021 6:01:17 p. m.,"436","27,5","52","897"
3/03/2021 6:02:17 p. m.,"429","27,5","52","897"
3/03/2021 6:03:17 p. m.,"429","27,5","52","897"
3/03/2021 6:04:17 p. m.,"439","27,5","52","897"
3/03/2021 6:05:17 p. m.,"432","27,5","52","898"
3/03/2021 6:06:17 p. m.,"426","27,4","52","898"
3/03/2021 6:07:17 p. m.,"440","27,4","52","898"
3/03/2021 6:08:17 p. m.,"425","27,3","52","898"
3/03/2021 6:09:17 p. m.,"436","27,3","52","898"
3/03/2021 6:10:17 p. m.,"446","27,3","52","898"
3/03/2021 6:11:17 p. m.,"440","27,4","52","898"
3/03/2021 6:12:17 p. m.,"413","27,3","52","898"
3/03/2021 6:13:17 p. m.,"425","27,3","52","898"
3/03/2021 6:14:17 p. m.,"445","27,2","52","898"
3/03/2021 6:15:17 p. m.,"432","27,3","52","898"
3/03/2021 6:16:17 p. m.,"431","27,2","53","898"
3/03/2021 6:17:17 p. m.,"420","27,3","52","898"
3/03/2021 6:18:17 p. m.,"444","27,3","53","898"
3/03/2021 6:19:17 p. m.,"429","27,2","52","898"
3/03/2021 6:20:17 p. m.,"432","27,2","52","898"
3/03/2021 6:21:17 p. m.,"437","27,2","53","898"
3/03/2021 6:22:17 p. m.,"440","27,2","53","898"
3/03/2021 6:23:17 p. m.,"449","27,2","53","898"
3/03/2021 6:24:17 p. m.,"434","27,2","53","898"
3/03/2021 6:25:17 p. m.,"447","27,2","53","898"
3/03/2021 6:26:17 p. m.,"443","27,2","53","898"
3/03/2021 6:27:17 p. m.,"435","27,2","53","898"
3/03/2021 6:28:17 p. m.,"436","27,2","53","898"
3/03/2021 6:29:17 p. m.,"464","27,2","53","898"
3/03/2021 6:30:17 p. m.,"455","27,2","53","898"
3/03/2021 6:31:17 p. m.,"460","27,2","53","898"
3/03/2021 6:32:17 p. m.,"464","27,2","53","898"
3/03/2021 6:33:17 p. m.,"446","27,2","53","898"
3/03/2021 6:34:17 p. m.,"453","27,2","53","898"
3/03/2021 6:35:17 p. m.,"456","27,2","53","898"
3/03/2021 6:36:17 p. m.,"456","27,2","53","898"
3/03/2021 6:37:17 p. m.,"470","27,2","53","898"
3/03/2021 6:38:17 p. m.,"479","27,2","53","898"
3/03/2021 6:39:17 p. m.,"485","27,2","53","898"
3/03/2021 6:40:17 p. m.,"483","27,3","53","898"
3/03/2021 6:41:17 p. m.,"475","27,3","53","898"
3/03/2021 6:42:17 p. m.,"466","27,3","53","898"
3/03/2021 6:43:17 p. m.,"462","27,3","53","898"
3/03/2021 6:44:17 p. m.,"447","27,3","53","898"
3/03/2021 6:45:17 p. m.,"443","27,2","53","898"
3/03/2021 6:46:17 p. m.,"431","27,2","53","898"
3/03/2021 6:47:17 p. m.,"442","27,2","53","898"
3/03/2021 6:48:17 p. m.,"456","27,2","53","898"
3/03/2021 6:49:17 p. m.,"496","27,2","54","898"
3/03/2021 6:50:17 p. m.,"465","27,2","53","898"
3/03/2021 6:51:17 p. m.,"460","27,3","53","898"
3/03/2021 6:52:17 p. m.,"442","27,3","53","898"
3/03/2021 6:53:17 p. m.,"430","27,2","53","898"
3/03/2021 6:54:17 p. m.,"433","27,2","53","898"
3/03/2021 6:55:17 p. m.,"436","27,2","53","898"
3/03/2021 6:56:17 p. m.,"412","27,1","53","898"
3/03/2021 6:57:17 p. m.,"431","27,1","53","898"
3/03/2021 6:58:17 p. m.,"418","27,1","53","898"
3/03/2021 6:59:17 p. m.,"421","27,1","53","898"
3/03/2021 7:00:17 p. m.,"420","27,1","53","898"
3/03/2021 7:01:17 p. m.,"426","27,0","53","898"
3/03/2021 7:02:17 p. m.,"416","27,0","53","898"
3/03/2021 7:03:17 p. m.,"431","26,9","53","898"
3/03/2021 7:04:17 p. m.,"410","26,9","54","898"
3/03/2021 7:05:17 p. m.,"402","26,9","54","898"
3/03/2021 7:06:17 p. m.,"438","26,9","54","898"
3/03/2021 7:07:17 p. m.,"428","26,9","54","898"
3/03/2021 7:08:17 p. m.,"422","26,9","54","898"
3/03/2021 7:09:17 p. m.,"424","26,9","54","898"
3/03/2021 7:10:17 p. m.,"422","26,9","54","898"
3/03/2021 7:11:17 p. m.,"415","26,9","54","898"
3/03/2021 7:12:17 p. m.,"414","26,9","54","898"
3/03/2021 7:13:17 p. m.,"408","26,8","54","898"
3/03/2021 7:14:17 p. m.,"444","26,8","54","898"
3/03/2021 7:15:17 p. m.,"465","26,9","54","898"
3/03/2021 7:16:17 p. m.,"477","26,9","54","898"
3/03/2021 7:17:17 p. m.,"461","27,0","54","898"
3/03/2021 7:18:17 p. m.,"482","27,0","54","898"
3/03/2021 7:19:17 p. m.,"472","27,0","54","898"
3/03/2021 7:20:17 p. m.,"478","27,0","54","898"
3/03/2021 7:21:17 p. m.,"468","27,0","54","898"
3/03/2021 7:22:17 p. m.,"483","27,0","54","898"
3/03/2021 7:23:17 p. m.,"482","27,0","54","898"
3/03/2021 7:24:17 p. m.,"489","27,0","54","898"
3/03/2021 7:25:17 p. m.,"488","27,0","54","898"
3/03/2021 7:26:17 p. m.,"478","27,0","54","898"
3/03/2021 7:27:17 p. m.,"486","27,0","54","898"
3/03/2021 7:28:17 p. m.,"474","27,0","54","898"
3/03/2021 7:29:17 p. m.,"489","27,0","54","898"
3/03/2021 7:30:17 p. m.,"487","27,0","54","898"
3/03/2021 7:31:17 p. m.,"461","27,0","54","898"
3/03/2021 7:32:17 p. m.,"481","27,1","54","898"
3/03/2021 7:33:17 p. m.,"480","27,1","54","898"
3/03/2021 7:34:17 p. m.,"465","27,1","54","898"
3/03/2021 7:35:17 p. m.,"457","27,2","54","898"
3/03/2021 7:36:17 p. m.,"487","27,2","54","898"
3/03/2021 7:37:17 p. m.,"494","27,2","54","898"
3/03/2021 7:38:17 p. m.,"470","27,2","54","898"
3/03/2021 7:39:17 p. m.,"474","27,3","54","898"
3/03/2021 7:40:17 p. m.,"458","27,3","54","898"
3/03/2021 7:41:17 p. m.,"456","27,3","54","898"
3/03/2021 7:42:17 p. m.,"450","27,3","54","898"
3/03/2021 7:43:17 p. m.,"462","27,3","54","898"
3/03/2021 7:44:17 p. m.,"485","27,3","54","898"
3/03/2021 7:45:17 p. m.,"492","27,3","54","898"
3/03/2021 7:46:17 p. m.,"485","27,3","54","898"
3/03/2021 7:47:17 p. m.,"475","27,3","54","898"
3/03/2021 7:48:17 p. m.,"518","27,3","54","898"
3/03/2021 7:49:17 p. m.,"548","27,4","54","898"
3/03/2021 7:50:17 p. m.,"541","27,4","54","898"
3/03/2021 7:51:17 p. m.,"520","27,4","54","898"
3/03/2021 7:52:17 p. m.,"483","27,5","54","898"
3/03/2021 7:53:17 p. m.,"513","27,5","54","898"
3/03/2021 7:54:17 p. m.,"538","27,5","54","898"
3/03/2021 7:55:17 p. m.,"483","27,4","53","898"
3/03/2021 7:56:17 p. m.,"493","27,3","54","898"
3/03/2021 7:57:17 p. m.,"495","27,2","54","898"
3/03/2021 7:58:17 p. m.,"492","27,2","54","898"
3/03/2021 7:59:17 p. m.,"505","27,2","54","898"
3/03/2021 8:00:17 p. m.,"497","27,2","54","898"
3/03/2021 8:01:17 p. m.,"499","27,2","54","898"
3/03/2021 8:02:17 p. m.,"509","27,2","54","898"
3/03/2021 8:03:17 p. m.,"496","27,2","54","898"
3/03/2021 8:04:17 p. m.,"515","27,1","54","898"
3/03/2021 8:05:17 p. m.,"505","27,2","54","898"
3/03/2021 8:06:17 p. m.,"517","27,1","54","898"
3/03/2021 8:07:17 p. m.,"531","27,2","54","898"
3/03/2021 8:08:17 p. m.,"540","27,1","54","898"
3/03/2021 8:09:17 p. m.,"540","27,1","54","899"
3/03/2021 8:10:17 p. m.,"549","27,1","54","899"
3/03/2021 8:11:17 p. m.,"550","27,1","54","899"
3/03/2021 8:12:17 p. m.,"540","27,2","54","899"
3/03/2021 8:13:17 p. m.,"549","27,2","54","899"
3/03/2021 8:14:17 p. m.,"564","27,2","54","899"
3/03/2021 8:15:17 p. m.,"506","27,2","54","899"
3/03/2021 8:16:17 p. m.,"497","27,2","54","899"
3/03/2021 8:17:17 p. m.,"537","27,2","54","899"
3/03/2021 8:18:17 p. m.,"515","27,2","54","899"
3/03/2021 8:19:17 p. m.,"487","27,1","54","899"
3/03/2021 8:20:17 p. m.,"474","27,1","54","899"
3/03/2021 8:21:17 p. m.,"494","27,0","54","899"
3/03/2021 8:22:17 p. m.,"501","27,1","54","899"
3/03/2021 8:23:17 p. m.,"490","27,0","54","899"
3/03/2021 8:24:17 p. m.,"493","27,0","54","899"
3/03/2021 8:25:17 p. m.,"494","27,1","54","899"
3/03/2021 8:26:17 p. m.,"539","27,1","55","899"
3/03/2021 8:27:17 p. m.,"493","27,2","55","899"
3/03/2021 8:28:17 p. m.,"453","27,5","58","899"
3/03/2021 8:29:17 p. m.,"580","28,0","59","899"
3/03/2021 8:30:17 p. m.,"459","28,4","56","899"
3/03/2021 8:31:17 p. m.,"524","28,5","57","899"
3/03/2021 8:32:17 p. m.,"482","28,8","59","899"
3/03/2021 8:33:17 p. m.,"482","28,9","60","899"
3/03/2021 8:34:17 p. m.,"495","28,9","57","899"
3/03/2021 8:35:17 p. m.,"489","28,9","57","899"
3/03/2021 8:36:17 p. m.,"499","29,0","57","899"
3/03/2021 8:37:17 p. m.,"464","29,0","54","899"
3/03/2021 8:38:17 p. m.,"481","29,0","54","899"
3/03/2021 8:39:17 p. m.,"477","28,9","54","899"
3/03/2021 8:40:17 p. m.,"491","28,8","53","899"
3/03/2021 8:41:17 p. m.,"450","28,7","53","899"
3/03/2021 8:42:17 p. m.,"476","28,6","53","899"
3/03/2021 8:43:17 p. m.,"468","28,5","53","899"
3/03/2021 8:44:17 p. m.,"464","28,4","53","899"
3/03/2021 8:45:17 p. m.,"454","28,4","53","899"
3/03/2021 8:46:17 p. m.,"456","28,2","52","899"
3/03/2021 8:47:17 p. m.,"458","28,1","53","899"
3/03/2021 8:48:17 p. m.,"477","28,1","53","899"
3/03/2021 8:49:17 p. m.,"462","28,1","53","899"
3/03/2021 8:50:17 p. m.,"471","28,0","53","900"
3/03/2021 8:51:17 p. m.,"466","28,0","53","900"
3/03/2021 8:52:17 p. m.,"469","27,9","53","900"
3/03/2021 8:53:17 p. m.,"463","27,9","52","900"
3/03/2021 8:54:17 p. m.,"449","27,8","53","900"
3/03/2021 8:55:17 p. m.,"437","27,7","52","900"
3/03/2021 8:56:17 p. m.,"437","27,6","53","900"
3/03/2021 8:57:17 p. m.,"444","27,6","53","900"
3/03/2021 8:58:17 p. m.,"432","27,5","53","900"
3/03/2021 8:59:17 p. m.,"451","27,5","53","900"
3/03/2021 9:00:17 p. m.,"450","27,5","53","900"
3/03/2021 9:01:17 p. m.,"463","27,5","53","900"
3/03/2021 9:02:17 p. m.,"472","27,6","53","900"
3/03/2021 9:03:17 p. m.,"466","27,6","53","900"
3/03/2021 9:04:17 p. m.,"457","27,6","53","900"
3/03/2021 9:05:17 p. m.,"458","27,6","53","900"
3/03/2021 9:06:17 p. m.,"461","27,6","53","900"
3/03/2021 9:07:17 p. m.,"462","27,6","52","900"
3/03/2021 9:08:17 p. m.,"456","27,6","53","900"
3/03/2021 9:09:17 p. m.,"451","27,5","53","900"
3/03/2021 9:10:17 p. m.,"473","27,5","53","900"
3/03/2021 9:11:17 p. m.,"458","27,5","53","900"
3/03/2021 9:12:17 p. m.,"498","27,4","53","900"
3/03/2021 9:13:17 p. m.,"484","27,4","53","900"
3/03/2021 9:14:17 p. m.,"491","27,4","53","900"
3/03/2021 9:15:17 p. m.,"452","27,4","53","900"
3/03/2021 9:16:17 p. m.,"457","27,2","53","900"
3/03/2021 9:17:17 p. m.,"479","27,2","53","900"
3/03/2021 9:18:17 p. m.,"464","27,2","53","900"
3/03/2021 9:19:17 p. m.,"472","27,2","53","900"
3/03/2021 9:20:17 p. m.,"485","27,2","53","900"
3/03/2021 9:21:17 p. m.,"479","27,2","53","900"
3/03/2021 9:22:17 p. m.,"463","27,1","53","900"
3/03/2021 9:23:17 p. m.,"458","27,1","53","900"
3/03/2021 9:24:17 p. m.,"438","27,1","53","900"
3/03/2021 9:25:17 p. m.,"431","27,1","53","900"
3/03/2021 9:26:17 p. m.,"440","27,1","53","900"
3/03/2021 9:27:17 p. m.,"428","27,0","53","900"
3/03/2021 9:28:17 p. m.,"435","27,0","53","900"
3/03/2021 9:29:17 p. m.,"440","27,0","53","900"
3/03/2021 9:30:17 p. m.,"437","27,1","53","900"
3/03/2021 9:31:17 p. m.,"429","27,1","53","900"
3/03/2021 9:32:17 p. m.,"441","27,0","53","900"
3/03/2021 9:33:17 p. m.,"416","27,0","53","900"
3/03/2021 9:34:17 p. m.,"434","27,0","54","900"
3/03/2021 9:35:17 p. m.,"425","27,0","54","900"
3/03/2021 9:36:17 p. m.,"431","27,0","54","900"
3/03/2021 9:37:17 p. m.,"415","27,0","54","900"
3/03/2021 9:38:17 p. m.,"411","27,0","54","900"
3/03/2021 9:39:17 p. m.,"432","27,0","54","900"
3/03/2021 9:40:17 p. m.,"407","27,0","54","900"
3/03/2021 9:41:17 p. m.,"419","26,9","54","900"
3/03/2021 9:42:17 p. m.,"421","26,8","54","900"
3/03/2021 9:43:17 p. m.,"395","26,8","54","900"
3/03/2021 9:44:17 p. m.,"416","26,8","54","900"
3/03/2021 9:45:17 p. m.,"409","26,8","54","900"
3/03/2021 9:46:17 p. m.,"428","26,7","54","900"
3/03/2021 9:47:17 p. m.,"414","26,7","54","900"
3/03/2021 9:48:17 p. m.,"423","26,7","54","900"
